trans_date_trans_time,cc_num,category,amt,merchant,is_fraud,year,month,day
2020-01-18 06:27:35,567868110212,misc_net,70.41,fraud_Flatley-Durgan,0,2020,1,18
2020-01-18 14:15:27,567868110212,personal_care,46.54,fraud_Kautzer and Sons,0,2020,1,18
2020-01-18 21:00:19,567868110212,shopping_pos,9.22,fraud_Friesen Inc,0,2020,1,18
2020-01-18 22:53:21,567868110212,food_dining,15.04,"fraud_Lakin, Ferry and Beatty",0,2020,1,18
2020-01-19 02:54:03,567868110212,grocery_net,99.26,fraud_Morar Inc,0,2020,1,19
2020-01-19 05:17:56,567868110212,grocery_pos,182.48,fraud_Cartwright-Harris,0,2020,1,19
2020-01-19 07:37:55,567868110212,gas_transport,52.98,fraud_Rodriguez Group,0,2020,1,19
2020-01-19 13:36:52,567868110212,shopping_pos,583.7,fraud_Jewess LLC,0,2020,1,19
2020-01-20 13:09:38,567868110212,home,33.02,fraud_Streich Ltd,0,2020,1,20
2020-01-20 14:45:23,567868110212,shopping_net,20.02,"fraud_Baumbach, Feeney and Morar",0,2020,1,20
2020-01-20 18:53:41,567868110212,health_fitness,148.3,fraud_Thompson-Gleason,0,2020,1,20
2020-01-20 21:14:02,567868110212,food_dining,49.78,fraud_Weber and Sons,0,2020,1,20
2020-01-20 21:52:03,567868110212,home,203.54,"fraud_Hettinger, McCullough and Fay",0,2020,1,20
2020-01-21 05:14:11,567868110212,grocery_pos,211.16,fraud_Pacocha-O'Reilly,0,2020,1,21
2020-01-21 18:53:42,567868110212,personal_care,4.23,fraud_Bins-Howell,0,2020,1,21
2020-01-21 21:09:20,567868110212,health_fitness,50.09,fraud_Roob-Okuneva,0,2020,1,21
2020-01-21 21:39:44,567868110212,misc_pos,89.09,fraud_Kemmer-Buckridge,0,2020,1,21
2020-01-22 02:13:33,567868110212,grocery_net,102.72,fraud_Jaskolski-Dibbert,0,2020,1,22
2020-01-22 07:59:38,567868110212,grocery_pos,183.31,"fraud_Mosciski, Gislason and Mertz",0,2020,1,22
2020-01-23 19:47:19,567868110212,shopping_pos,51.68,"fraud_Haley, Jewess and Bechtelar",0,2020,1,23
2020-01-24 01:00:52,567868110212,misc_pos,132.65,fraud_Smith-Stokes,0,2020,1,24
2020-01-24 12:08:50,567868110212,food_dining,91.05,fraud_Schulist Ltd,0,2020,1,24
2020-01-25 01:55:31,567868110212,grocery_pos,202.85,fraud_O'Keefe-Hudson,0,2020,1,25
2020-01-25 02:12:44,567868110212,gas_transport,53.29,fraud_Schmitt Inc,0,2020,1,25
2020-01-25 03:41:45,567868110212,grocery_pos,213.31,fraud_Lockman Ltd,0,2020,1,25
2020-01-25 04:43:56,567868110212,misc_net,80.62,fraud_Kuphal-Bartoletti,0,2020,1,25
2020-01-25 05:39:34,567868110212,misc_pos,1.81,"fraud_Boehm, Block and Jakubowski",0,2020,1,25
2020-01-25 14:20:26,567868110212,home,21.78,fraud_Pollich LLC,0,2020,1,25
2020-01-25 20:13:03,567868110212,shopping_pos,74.65,fraud_Pagac LLC,0,2020,1,25
2020-01-26 03:00:23,567868110212,grocery_pos,201.65,fraud_Barton Inc,0,2020,1,26
2020-01-26 03:38:55,567868110212,gas_transport,51.7,"fraud_Lind, Huel and McClure",0,2020,1,26
2020-01-26 10:08:02,567868110212,gas_transport,81.98,"fraud_Lind, Huel and McClure",0,2020,1,26
2020-01-26 13:21:44,567868110212,food_dining,94.0,"fraud_Schumm, McLaughlin and Carter",0,2020,1,26
2020-01-26 15:23:52,567868110212,personal_care,22.86,fraud_Zulauf LLC,0,2020,1,26
2020-01-26 19:10:50,567868110212,health_fitness,10.18,fraud_Romaguera Ltd,0,2020,1,26
2020-01-27 03:52:41,567868110212,misc_pos,1.59,fraud_Howe Ltd,0,2020,1,27
2020-01-27 08:28:05,567868110212,gas_transport,46.72,fraud_Bins-Rice,0,2020,1,27
2020-01-27 13:58:18,567868110212,home,205.54,"fraud_Bahringer, Bergnaum and Quitzon",0,2020,1,27
2020-01-27 14:05:02,567868110212,shopping_net,100.05,fraud_Medhurst PLC,0,2020,1,27
2020-01-27 14:10:21,567868110212,travel,6.1,"fraud_Kilback, Nitzsche and Leffler",0,2020,1,27
2020-01-27 14:49:22,567868110212,personal_care,1.64,fraud_Abbott-Steuber,0,2020,1,27
2020-01-27 15:54:50,567868110212,travel,9.85,fraud_Leannon-Nikolaus,0,2020,1,27
2020-01-27 18:20:25,567868110212,home,47.06,fraud_Champlin and Sons,0,2020,1,27
2020-01-27 19:51:15,567868110212,shopping_net,5.47,fraud_Stamm-Witting,0,2020,1,27
2020-01-27 22:06:28,567868110212,shopping_pos,1.63,fraud_Denesik and Sons,0,2020,1,27
2020-01-28 23:30:04,567868110212,kids_pets,7.26,fraud_Bode-Rempel,0,2020,1,28
2020-01-29 12:23:35,567868110212,kids_pets,130.2,fraud_Bode-Schuster,0,2020,1,29
2020-01-29 13:56:40,567868110212,food_dining,66.25,"fraud_Schumm, McLaughlin and Carter",0,2020,1,29
2020-01-29 21:44:33,567868110212,shopping_net,7.92,fraud_Heathcote LLC,0,2020,1,29
2020-01-29 22:27:36,567868110212,shopping_pos,8.17,fraud_Macejkovic-Lesch,0,2020,1,29
2020-01-30 05:52:42,567868110212,misc_pos,179.72,"fraud_Cremin, Hamill and Reichel",0,2020,1,30
2020-01-30 13:27:04,567868110212,shopping_net,176.4,fraud_Bashirian Group,0,2020,1,30
2020-01-30 14:42:56,567868110212,shopping_pos,1.41,"fraud_Nitzsche, Kessler and Wolff",0,2020,1,30
2020-01-30 17:40:00,567868110212,personal_care,69.11,"fraud_Schoen, Nienow and Bauch",0,2020,1,30
2020-01-31 17:59:16,567868110212,health_fitness,52.41,fraud_Ratke and Sons,0,2020,1,31
2020-01-31 18:11:26,567868110212,health_fitness,21.57,"fraud_Ledner, Hartmann and Feest",0,2020,1,31
2020-02-01 16:45:46,567868110212,shopping_net,31.0,fraud_Kozey-Boehm,0,2020,2,1
2020-02-01 20:09:32,567868110212,shopping_net,2.56,"fraud_Towne, Greenholt and Koepp",0,2020,2,1
2020-02-02 10:26:54,567868110212,grocery_pos,195.05,fraud_Hudson-Ratke,0,2020,2,2
2020-02-02 15:05:59,567868110212,kids_pets,39.04,"fraud_Pouros, Walker and Spencer",0,2020,2,2
2020-02-02 16:37:26,567868110212,health_fitness,89.47,fraud_Friesen Ltd,0,2020,2,2
2020-02-02 18:08:18,567868110212,shopping_net,7.17,fraud_Schmidt and Sons,0,2020,2,2
2020-02-02 21:08:09,567868110212,home,68.56,"fraud_Durgan, Gislason and Spencer",0,2020,2,2
2020-02-02 21:57:25,567868110212,shopping_pos,12.29,fraud_Jacobi and Sons,0,2020,2,2
2020-02-03 12:08:13,567868110212,home,22.85,fraud_Skiles LLC,0,2020,2,3
2020-02-03 13:33:32,567868110212,kids_pets,22.13,fraud_Nolan-Williamson,0,2020,2,3
2020-02-03 16:57:54,567868110212,home,58.46,"fraud_Schiller, Blanda and Johnson",0,2020,2,3
2020-02-03 18:29:08,567868110212,health_fitness,36.82,fraud_Dietrich-Fadel,0,2020,2,3
2020-02-04 12:03:01,567868110212,personal_care,126.57,"fraud_Walter, Hettinger and Kessler",0,2020,2,4
2020-02-06 02:51:06,567868110212,grocery_net,86.32,fraud_Dicki Ltd,0,2020,2,6
2020-02-06 12:22:15,567868110212,shopping_net,6.49,"fraud_Zboncak, Rowe and Murazik",0,2020,2,6
2020-02-06 22:28:51,567868110212,food_dining,43.6,fraud_Leannon-Ward,0,2020,2,6
2020-02-07 21:07:28,567868110212,entertainment,362.58,"fraud_Schaefer, Fay and Hilll",0,2020,2,7
2020-02-07 23:12:15,567868110212,kids_pets,11.6,fraud_Pacocha-Weissnat,0,2020,2,7
2020-02-08 01:20:38,567868110212,grocery_pos,183.81,fraud_Miller-Hauck,0,2020,2,8
2020-02-08 13:15:44,567868110212,personal_care,15.3,fraud_Auer LLC,0,2020,2,8
2020-02-08 16:14:07,567868110212,shopping_net,83.7,fraud_Volkman-Predovic,0,2020,2,8
2020-02-08 16:26:59,567868110212,entertainment,36.97,"fraud_Cormier, Stracke and Thiel",0,2020,2,8
2020-02-08 17:12:21,567868110212,entertainment,251.22,fraud_Abshire PLC,0,2020,2,8
2020-02-08 17:42:31,567868110212,kids_pets,71.95,fraud_Waelchi-Wolf,0,2020,2,8
2020-02-08 20:11:11,567868110212,health_fitness,10.31,fraud_Rippin-VonRueden,0,2020,2,8
2020-02-09 12:58:29,567868110212,personal_care,23.55,fraud_Crooks and Sons,0,2020,2,9
2020-02-09 15:58:59,567868110212,food_dining,48.86,"fraud_Koss, McLaughlin and Mayer",0,2020,2,9
2020-02-10 08:35:53,567868110212,misc_net,49.76,"fraud_Jones, Sawayn and Romaguera",0,2020,2,10
2020-02-10 09:08:13,567868110212,grocery_pos,204.73,"fraud_Schultz, Simonis and Little",0,2020,2,10
2020-02-10 16:11:00,567868110212,shopping_net,29.16,"fraud_Ruecker, Beer and Collier",0,2020,2,10
2020-02-10 17:30:27,567868110212,home,27.88,fraud_Ernser-Feest,0,2020,2,10
2020-02-10 21:09:59,567868110212,home,40.06,"fraud_Gutmann, McLaughlin and Wiza",0,2020,2,10
2020-02-10 21:33:31,567868110212,entertainment,70.19,"fraud_Schroeder, Hauck and Treutel",0,2020,2,10
2020-02-10 22:43:16,567868110212,travel,9.81,fraud_Kozey-McDermott,0,2020,2,10
2020-02-11 12:23:34,567868110212,kids_pets,10.45,fraud_Barton LLC,0,2020,2,11
2020-02-11 19:47:03,567868110212,shopping_net,114.48,fraud_Rempel Inc,0,2020,2,11
2020-02-12 11:17:51,567868110212,misc_pos,45.25,fraud_Smith-Stokes,0,2020,2,12
2020-02-12 21:07:14,567868110212,kids_pets,26.58,fraud_Schoen-Quigley,0,2020,2,12
2020-02-13 00:57:44,567868110212,misc_pos,36.24,"fraud_Yost, Block and Koepp",0,2020,2,13
2020-02-13 14:46:33,567868110212,shopping_pos,196.46,fraud_Mayert Group,0,2020,2,13
2020-02-13 18:09:48,567868110212,home,5.17,"fraud_Windler, Goodwin and Kovacek",0,2020,2,13
2020-02-13 20:52:41,567868110212,shopping_pos,7.45,"fraud_Douglas, Schneider and Turner",0,2020,2,13
2020-02-14 15:56:37,567868110212,home,13.66,fraud_Kutch-Wilderman,0,2020,2,14
2020-02-14 17:46:35,567868110212,kids_pets,104.66,fraud_Wilkinson PLC,0,2020,2,14
2020-02-14 21:41:52,567868110212,health_fitness,64.15,fraud_Fadel-Hilpert,0,2020,2,14
2020-02-15 05:49:41,567868110212,gas_transport,78.75,"fraud_Schaefer, McGlynn and Bosco",0,2020,2,15
2020-02-15 10:34:54,567868110212,grocery_net,56.55,fraud_Dach-Borer,0,2020,2,15
2020-02-15 17:14:49,567868110212,shopping_net,198.93,fraud_Auer-West,0,2020,2,15
2020-02-16 09:18:03,567868110212,misc_net,109.44,"fraud_Rippin, Kub and Mann",0,2020,2,16
2020-02-16 10:20:57,567868110212,grocery_net,52.23,fraud_Skiles-Ankunding,0,2020,2,16
2020-02-16 15:31:10,567868110212,entertainment,54.37,fraud_Cruickshank-Mills,0,2020,2,16
2020-02-16 21:20:28,567868110212,shopping_pos,11.28,fraud_Hudson-Grady,0,2020,2,16
2020-02-16 21:38:06,567868110212,personal_care,23.76,"fraud_Kihn, Brakus and Goyette",0,2020,2,16
2020-02-16 22:45:52,567868110212,home,149.01,fraud_Gulgowski LLC,0,2020,2,16
2020-02-16 23:31:03,567868110212,personal_care,127.32,fraud_Reichel LLC,0,2020,2,16
2020-02-17 01:44:39,567868110212,misc_pos,14.48,fraud_Herzog Ltd,0,2020,2,17
2020-02-17 14:16:11,567868110212,personal_care,12.41,fraud_Kautzer and Sons,0,2020,2,17
2020-02-17 14:25:55,567868110212,kids_pets,138.71,"fraud_Lowe, Dietrich and Erdman",0,2020,2,17
2020-02-17 20:31:01,567868110212,shopping_net,9.35,fraud_Kozey-Boehm,0,2020,2,17
2020-02-17 21:12:46,567868110212,health_fitness,65.22,fraud_Heller PLC,0,2020,2,17
2020-02-18 09:29:24,567868110212,grocery_pos,222.88,fraud_Cole PLC,0,2020,2,18
2020-02-18 20:21:55,567868110212,home,11.6,"fraud_Bahringer, Bergnaum and Quitzon",0,2020,2,18
2020-02-18 22:27:33,567868110212,kids_pets,5.41,"fraud_Hauck, Dietrich and Funk",0,2020,2,18
2020-02-19 03:36:58,567868110212,grocery_net,72.45,"fraud_Rutherford, Homenick and Bergstrom",0,2020,2,19
2020-02-20 12:14:08,567868110212,health_fitness,3.87,fraud_Heller PLC,0,2020,2,20
2020-02-20 20:26:41,567868110212,shopping_pos,7.74,"fraud_Weimann, Kuhic and Beahan",0,2020,2,20
2020-02-21 05:51:53,567868110212,grocery_net,52.97,fraud_Pfeffer LLC,0,2020,2,21
2020-02-21 16:52:37,567868110212,health_fitness,18.08,fraud_Fritsch and Sons,0,2020,2,21
2020-02-21 18:50:06,567868110212,shopping_net,32.34,"fraud_Romaguera, Cruickshank and Greenholt",0,2020,2,21
2020-02-21 21:15:28,567868110212,kids_pets,38.21,fraud_Bode-Schuster,0,2020,2,21
2020-02-21 21:52:57,567868110212,home,21.04,fraud_Berge-Ullrich,0,2020,2,21
2020-02-22 00:23:53,567868110212,misc_pos,1.61,"fraud_Terry, Johns and Bins",0,2020,2,22
2020-02-22 02:41:23,567868110212,grocery_pos,169.98,"fraud_Osinski, Ledner and Leuschke",0,2020,2,22
2020-02-22 08:12:36,567868110212,grocery_pos,175.7,fraud_Schamberger-O'Keefe,0,2020,2,22
2020-02-22 12:18:02,567868110212,shopping_net,492.07,fraud_Cormier LLC,0,2020,2,22
2020-02-22 16:03:21,567868110212,shopping_pos,198.96,"fraud_Baumbach, Hodkiewicz and Walsh",0,2020,2,22
2020-02-22 20:09:36,567868110212,entertainment,66.4,fraud_Johns-Hoeger,0,2020,2,22
2020-02-23 01:38:20,567868110212,grocery_pos,197.61,fraud_Bogisich Inc,0,2020,2,23
2020-02-23 08:03:47,567868110212,grocery_pos,191.52,"fraud_Osinski, Ledner and Leuschke",0,2020,2,23
2020-02-23 18:34:52,567868110212,health_fitness,45.63,fraud_Graham and Sons,0,2020,2,23
2020-02-23 21:31:24,567868110212,home,5.21,fraud_Beier and Sons,0,2020,2,23
2020-02-24 03:29:28,567868110212,grocery_pos,209.67,"fraud_Rowe, Batz and Goodwin",0,2020,2,24
2020-02-24 22:10:04,567868110212,kids_pets,16.8,fraud_Hoppe-Parisian,0,2020,2,24
2020-02-25 04:32:26,567868110212,grocery_pos,185.28,fraud_Cole PLC,0,2020,2,25
2020-02-25 17:35:35,567868110212,health_fitness,121.92,"fraud_Ledner, Hartmann and Feest",0,2020,2,25
2020-02-26 18:38:10,567868110212,shopping_net,9.54,"fraud_Gottlieb, Considine and Schultz",0,2020,2,26
2020-02-26 20:18:55,567868110212,kids_pets,90.83,fraud_Gleason and Sons,0,2020,2,26
2020-02-27 07:36:20,567868110212,misc_pos,7.91,fraud_Gutmann-Upton,0,2020,2,27
2020-02-27 13:03:33,567868110212,kids_pets,56.23,fraud_Crona and Sons,0,2020,2,27
2020-02-27 19:06:50,567868110212,personal_care,4.46,fraud_Watsica LLC,0,2020,2,27
2020-02-27 22:49:41,567868110212,home,116.77,fraud_Botsford and Sons,0,2020,2,27
2020-02-27 23:20:22,567868110212,travel,1.23,fraud_Romaguera and Sons,0,2020,2,27
2020-02-28 03:57:50,567868110212,misc_pos,137.01,fraud_Turcotte-Halvorson,0,2020,2,28
2020-02-28 04:32:40,567868110212,misc_net,249.07,fraud_Bednar Group,0,2020,2,28
2020-02-28 06:59:56,567868110212,misc_net,13.7,fraud_Kerluke Inc,0,2020,2,28
2020-02-28 08:37:53,567868110212,misc_net,168.83,fraud_Volkman Ltd,0,2020,2,28
2020-03-01 07:13:53,567868110212,grocery_net,49.18,"fraud_Kohler, Lindgren and Koelpin",0,2020,3,1
2020-03-01 11:13:07,567868110212,grocery_pos,175.07,fraud_Bailey-Morar,0,2020,3,1
2020-03-01 17:06:45,567868110212,kids_pets,104.85,fraud_Bogisich-Weimann,0,2020,3,1
2020-03-01 20:44:43,567868110212,food_dining,43.85,"fraud_Hagenes, Kohler and Hoppe",0,2020,3,1
2020-03-02 07:24:54,567868110212,grocery_pos,180.11,fraud_Kiehn Inc,0,2020,3,2
2020-03-02 10:58:24,567868110212,grocery_pos,190.26,"fraud_Rowe, Batz and Goodwin",0,2020,3,2
2020-03-02 12:16:14,567868110212,shopping_pos,1.82,"fraud_Baumbach, Strosin and Nicolas",0,2020,3,2
2020-03-02 14:31:24,567868110212,shopping_pos,6.56,"fraud_Watsica, Haag and Considine",0,2020,3,2
2020-03-02 17:33:57,567868110212,food_dining,27.88,fraud_Volkman PLC,0,2020,3,2
2020-03-02 20:05:33,567868110212,shopping_net,2.55,fraud_Bashirian Group,0,2020,3,2
2020-03-02 21:08:42,567868110212,health_fitness,247.81,fraud_Feil-Morar,0,2020,3,2
2020-03-02 22:27:48,567868110212,shopping_pos,242.32,"fraud_Bins, Balistreri and Beatty",0,2020,3,2
2020-03-02 22:55:25,567868110212,shopping_pos,1.05,fraud_Denesik and Sons,0,2020,3,2
2020-03-03 10:27:29,567868110212,grocery_pos,205.36,fraud_Kutch and Sons,0,2020,3,3
2020-03-03 12:48:13,567868110212,health_fitness,153.69,fraud_Graham and Sons,0,2020,3,3
2020-03-03 13:29:02,567868110212,home,63.51,"fraud_Cole, Hills and Jewess",0,2020,3,3
2020-03-03 15:47:31,567868110212,shopping_pos,82.1,"fraud_Roob, Conn and Tremblay",0,2020,3,3
2020-03-03 23:12:17,567868110212,shopping_pos,8.82,fraud_Jast-McDermott,0,2020,3,3
2020-03-04 03:16:30,567868110212,grocery_net,59.7,fraud_Smitham-Schiller,0,2020,3,4
2020-03-04 13:04:43,567868110212,shopping_pos,9.58,"fraud_Bahringer, Schoen and Corkery",0,2020,3,4
2020-03-04 22:26:13,567868110212,entertainment,59.75,"fraud_Larkin, Stracke and Greenfelder",0,2020,3,4
2020-03-05 09:23:57,567868110212,grocery_net,67.1,fraud_Rowe-Vandervort,0,2020,3,5
2020-03-05 16:26:21,567868110212,shopping_net,335.72,"fraud_Heathcote, Yost and Kertzmann",0,2020,3,5
2020-03-06 05:56:10,567868110212,grocery_pos,208.52,fraud_Kutch and Sons,0,2020,3,6
2020-03-06 07:13:08,567868110212,grocery_pos,180.44,fraud_Strosin-Cruickshank,0,2020,3,6
2020-03-06 10:26:45,567868110212,grocery_net,78.02,fraud_Wuckert-Walter,0,2020,3,6
2020-03-06 15:34:43,567868110212,food_dining,95.4,fraud_Bernhard-Lesch,0,2020,3,6
2020-03-06 23:06:10,567868110212,home,77.43,fraud_Medhurst Inc,0,2020,3,6
2020-03-07 11:46:56,567868110212,gas_transport,97.34,fraud_Conroy-Cruickshank,0,2020,3,7
2020-03-07 12:44:59,567868110212,shopping_pos,9.82,"fraud_Weimann, Kuhic and Beahan",0,2020,3,7
2020-03-07 18:08:24,567868110212,health_fitness,3.66,"fraud_Cronin, Kshlerin and Weber",0,2020,3,7
2020-03-08 03:41:22,567868110212,misc_pos,316.31,"fraud_Lehner, Reichert and Mills",0,2020,3,8
2020-03-08 08:26:09,567868110212,grocery_pos,190.98,fraud_Hudson-Ratke,0,2020,3,8
2020-03-08 09:34:13,567868110212,grocery_net,58.19,fraud_Wiegand-Lowe,0,2020,3,8
2020-03-08 20:59:03,567868110212,home,17.62,fraud_Gulgowski LLC,0,2020,3,8
2020-03-09 01:21:37,567868110212,grocery_net,62.73,fraud_Runolfsson and Sons,0,2020,3,9
2020-03-09 09:11:10,567868110212,grocery_pos,175.96,fraud_Pacocha-O'Reilly,0,2020,3,9
2020-03-09 12:04:28,567868110212,kids_pets,41.59,"fraud_Roberts, Daniel and Macejkovic",0,2020,3,9
2020-03-09 15:07:44,567868110212,shopping_net,447.0,fraud_Goyette Inc,0,2020,3,9
2020-03-09 16:23:36,567868110212,entertainment,149.58,fraud_Cruickshank-Mills,0,2020,3,9
2020-03-09 17:01:09,567868110212,health_fitness,114.45,fraud_Dare-Gibson,0,2020,3,9
2020-03-09 21:02:25,567868110212,health_fitness,105.3,fraud_Fadel Inc,0,2020,3,9
2020-03-09 22:18:12,567868110212,health_fitness,56.66,"fraud_Haley, Batz and Auer",0,2020,3,9
2020-03-09 23:45:47,567868110212,kids_pets,47.92,fraud_Bernier and Sons,0,2020,3,9
2020-03-10 01:25:53,567868110212,misc_net,59.02,fraud_Kuphal-Bartoletti,0,2020,3,10
2020-03-10 02:17:28,567868110212,gas_transport,84.06,"fraud_Lind, Huel and McClure",0,2020,3,10
2020-03-10 09:21:38,567868110212,grocery_net,74.51,fraud_Kemmer-Reinger,0,2020,3,10
2020-03-10 17:43:41,567868110212,kids_pets,64.88,fraud_Ruecker-Mayert,0,2020,3,10
2020-03-10 20:29:02,567868110212,shopping_pos,9.83,fraud_Conroy Ltd,0,2020,3,10
2020-03-10 20:52:08,567868110212,home,44.49,fraud_Padberg-Sauer,0,2020,3,10
2020-03-10 22:20:34,567868110212,food_dining,82.52,fraud_O'Hara-Wilderman,0,2020,3,10
2020-03-12 02:03:57,567868110212,misc_pos,11.71,fraud_Gislason Group,0,2020,3,12
2020-03-12 12:35:02,567868110212,food_dining,10.58,fraud_O'Keefe-Wisoky,0,2020,3,12
2020-03-12 13:59:32,567868110212,kids_pets,166.1,fraud_Gottlieb Group,0,2020,3,12
2020-03-13 19:22:48,567868110212,entertainment,150.67,fraud_Nienow PLC,0,2020,3,13
2020-03-13 20:10:17,567868110212,kids_pets,94.46,fraud_Rau-Grant,0,2020,3,13
2020-03-13 21:40:58,567868110212,kids_pets,68.55,fraud_Fahey Inc,0,2020,3,13
2020-03-14 06:13:44,567868110212,gas_transport,74.25,fraud_Emard Inc,0,2020,3,14
2020-03-14 12:08:46,567868110212,shopping_pos,2.97,"fraud_Daugherty, Pouros and Beahan",0,2020,3,14
2020-03-14 14:38:37,567868110212,shopping_pos,45.82,fraud_Jast-McDermott,0,2020,3,14
2020-03-14 20:26:02,567868110212,shopping_pos,181.91,fraud_Pagac LLC,0,2020,3,14
2020-03-14 21:17:40,567868110212,shopping_pos,21.42,"fraud_Willms, Kris and Bergnaum",0,2020,3,14
2020-03-14 22:50:33,567868110212,personal_care,38.61,"fraud_Roberts, Ryan and Smith",0,2020,3,14
2020-03-15 07:26:35,567868110212,misc_pos,86.42,fraud_Stamm-Rodriguez,0,2020,3,15
2020-03-15 09:12:46,567868110212,grocery_net,35.44,fraud_Emmerich-Luettgen,0,2020,3,15
2020-03-15 11:45:50,567868110212,grocery_pos,190.59,fraud_Wolf Inc,0,2020,3,15
2020-03-15 12:47:04,567868110212,food_dining,78.07,"fraud_Hagenes, Kohler and Hoppe",0,2020,3,15
2020-03-15 12:50:26,567868110212,kids_pets,21.37,"fraud_Romaguera, Wehner and Tromp",0,2020,3,15
2020-03-15 13:42:58,567868110212,shopping_pos,7.75,"fraud_Swaniawski, Lowe and Robel",0,2020,3,15
2020-03-15 16:34:29,567868110212,kids_pets,75.68,fraud_Nolan-Williamson,0,2020,3,15
2020-03-15 18:49:50,567868110212,personal_care,20.45,fraud_Rolfson-Kunde,0,2020,3,15
2020-03-15 18:59:43,567868110212,shopping_pos,314.41,fraud_Kris-Padberg,0,2020,3,15
2020-03-15 23:52:29,567868110212,kids_pets,19.2,fraud_Goyette-Gerhold,0,2020,3,15
2020-03-16 12:46:37,567868110212,health_fitness,67.92,fraud_Fadel-Hilpert,0,2020,3,16
2020-03-16 14:12:09,567868110212,personal_care,90.28,fraud_Schiller Ltd,0,2020,3,16
2020-03-16 15:23:51,567868110212,health_fitness,50.84,"fraud_Haley, Batz and Auer",0,2020,3,16
2020-03-16 22:08:52,567868110212,personal_care,15.96,fraud_Morissette-Schaefer,0,2020,3,16
2020-03-17 01:25:57,567868110212,misc_net,133.08,"fraud_Parisian, Schiller and Altenwerth",0,2020,3,17
2020-03-17 11:32:21,567868110212,grocery_net,67.24,"fraud_Swaniawski, Bahringer and Ledner",0,2020,3,17
2020-03-17 14:08:21,567868110212,home,81.77,"fraud_Denesik, Powlowski and Pouros",0,2020,3,17
2020-03-17 16:20:00,567868110212,food_dining,92.86,fraud_Harris Group,0,2020,3,17
2020-03-17 18:13:51,567868110212,shopping_net,1.43,fraud_Volkman-Predovic,0,2020,3,17
2020-03-17 19:17:17,567868110212,shopping_net,1.45,fraud_Boyer PLC,0,2020,3,17
2020-03-17 21:22:29,567868110212,home,13.34,fraud_Stark-Koss,0,2020,3,17
2020-03-17 23:50:18,567868110212,shopping_pos,2.17,"fraud_Quitzon, Green and Bashirian",0,2020,3,17
2020-03-18 02:19:37,567868110212,grocery_pos,173.59,fraud_Bogisich Inc,0,2020,3,18
2020-03-18 14:11:27,567868110212,shopping_pos,4.42,fraud_Torphy-Goyette,0,2020,3,18
2020-03-18 14:12:18,567868110212,shopping_pos,2.58,fraud_Jast-McDermott,0,2020,3,18
2020-03-18 15:40:19,567868110212,entertainment,187.97,"fraud_Effertz, Welch and Schowalter",0,2020,3,18
2020-03-18 15:44:21,567868110212,kids_pets,41.89,"fraud_Hauck, Dietrich and Funk",0,2020,3,18
2020-03-18 17:22:32,567868110212,shopping_net,7.23,"fraud_Kuhic, Bins and Pfeffer",0,2020,3,18
2020-03-18 20:13:05,567868110212,shopping_net,22.4,"fraud_Towne, Greenholt and Koepp",0,2020,3,18
2020-03-18 20:31:16,567868110212,home,5.82,fraud_Padberg-Sauer,0,2020,3,18
2020-03-18 21:19:56,567868110212,health_fitness,185.2,"fraud_Hills, Hegmann and Schaefer",0,2020,3,18
2020-03-19 15:56:28,567868110212,shopping_pos,7.0,fraud_Pacocha-Bauch,0,2020,3,19
2020-03-20 06:08:20,567868110212,misc_net,3.84,fraud_Bogisich-Homenick,0,2020,3,20
2020-03-20 09:56:05,567868110212,grocery_net,55.39,fraud_Spinka Inc,0,2020,3,20
2020-03-20 23:04:09,567868110212,kids_pets,217.67,fraud_Gleason and Sons,0,2020,3,20
2020-03-21 01:45:25,567868110212,grocery_pos,210.67,"fraud_Osinski, Ledner and Leuschke",0,2020,3,21
2020-03-22 03:33:48,567868110212,misc_pos,7.29,"fraud_Yost, Block and Koepp",0,2020,3,22
2020-03-22 15:22:21,567868110212,shopping_net,5.8,fraud_Ankunding LLC,0,2020,3,22
2020-03-22 20:00:40,567868110212,home,95.73,fraud_Padberg-Sauer,0,2020,3,22
2020-03-22 20:49:15,567868110212,kids_pets,88.91,fraud_Beer-Jast,0,2020,3,22
2020-03-23 17:59:55,567868110212,shopping_net,8.73,"fraud_Ruecker, Beer and Collier",0,2020,3,23
2020-03-23 20:01:17,567868110212,travel,5.63,"fraud_Kunze, Larkin and Mayert",0,2020,3,23
2020-03-24 01:15:24,567868110212,misc_net,188.61,fraud_Koelpin and Sons,0,2020,3,24
2020-03-24 01:52:22,567868110212,grocery_pos,179.59,"fraud_Osinski, Ledner and Leuschke",0,2020,3,24
2020-03-24 03:45:01,567868110212,grocery_pos,183.86,fraud_Hudson-Ratke,0,2020,3,24
2020-03-24 06:28:49,567868110212,gas_transport,59.38,fraud_Parisian and Sons,0,2020,3,24
2020-03-24 13:10:14,567868110212,travel,7.43,fraud_Veum-Koelpin,0,2020,3,24
2020-03-24 17:53:47,567868110212,health_fitness,170.53,"fraud_Hills, Hegmann and Schaefer",0,2020,3,24
2020-03-25 01:15:55,567868110212,grocery_pos,200.14,"fraud_Schultz, Simonis and Little",0,2020,3,25
2020-03-25 13:07:58,567868110212,personal_care,62.0,fraud_Sporer-Keebler,0,2020,3,25
2020-03-25 16:48:47,567868110212,shopping_pos,1.33,fraud_Hermann and Sons,0,2020,3,25
